year,season,area,ess,age,length
2016,3,4,0.717771051,6,78
2016,3,4,0.717771051,6,78
2016,3,4,0.717771051,9,78
2016,3,4,0.717771051,7,82
2016,3,4,0.717771051,11,106
2016,3,4,0.717771051,9,108
2016,3,4,0.717771051,13,112
2016,4,4,0.717771051,2,30
2016,4,4,0.717771051,2,30
2016,4,4,0.717771051,2,32
2016,4,4,0.717771051,2,34
2016,4,4,0.717771051,2,38
2016,4,4,0.717771051,4,52
2016,4,4,0.717771051,4,72
2016,4,4,0.717771051,6,74
2016,4,4,0.717771051,6,74
2016,4,4,0.717771051,8,80
2016,4,4,0.717771051,6,82
2017,1,4,0.717771051,1,32
2017,1,4,0.717771051,2,32
2017,1,4,0.717771051,2,36
2017,1,4,0.717771051,2,38
2017,1,4,0.717771051,3,58
2017,1,4,0.717771051,5,58
2017,1,4,0.717771051,6,80
2017,1,4,0.717771051,7,86
2017,1,4,0.717771051,8,88
2017,1,4,0.717771051,9,98
2017,1,4,0.717771051,11,100
2017,1,4,0.717771051,10,104
2017,1,4,0.717771051,10,108
2017,1,4,0.717771051,14,110
2017,1,4,0.717771051,10,112
2017,1,4,0.717771051,12,112
2017,1,4,0.717771051,15,116
2017,1,4,0.717771051,14,122
2009,1,4,0.717771051,1,30
2009,2,4,0.717771051,3,50
2009,2,4,0.717771051,4,50
2009,2,4,0.717771051,5,66
2009,4,4,0.717771051,1,32
2009,4,4,0.717771051,2,34
2009,4,4,0.717771051,2,36
2009,4,4,0.717771051,2,38
2009,4,4,0.717771051,2,44
2009,4,4,0.717771051,3,48
2009,4,4,0.717771051,4,48
2009,4,4,0.717771051,3,52
2009,4,4,0.717771051,7,72
2009,4,4,0.717771051,7,82
2009,4,4,0.717771051,7,86
2010,2,4,0.717771051,4,60
2010,2,4,0.717771051,7,62
2010,2,4,0.717771051,4,64
2010,2,4,0.717771051,5,64
2010,2,4,0.717771051,4,72
2010,2,4,0.717771051,7,74
2010,2,4,0.717771051,11,104
2010,2,4,0.717771051,22,132
2013,4,4,0.717771051,3,44
2013,4,4,0.717771051,3,44
2013,4,4,0.717771051,3,48
2014,1,4,0.717771051,4,50
2014,1,4,0.717771051,3,54
2014,1,4,0.717771051,4,56
2014,1,4,0.717771051,4,68
2014,1,4,0.717771051,7,74
2014,1,4,0.717771051,5,76
2014,1,4,0.717771051,5,76
2014,1,4,0.717771051,6,78
2014,1,4,0.717771051,6,78
2014,1,4,0.717771051,8,82
2014,1,4,0.717771051,8,84
2014,1,4,0.717771051,10,96
2014,1,4,0.717771051,8,98
2014,1,4,0.717771051,8,100
2014,1,4,0.717771051,11,112
2014,1,4,0.717771051,13,112
2014,1,4,0.717771051,14,116
2014,3,4,0.717771051,2,36
2014,3,4,0.717771051,2,38
2014,3,4,0.717771051,2,40
2014,3,4,0.717771051,3,52
2014,3,4,0.717771051,3,52
2014,3,4,0.717771051,4,54
2014,3,4,0.717771051,4,54
2014,3,4,0.717771051,5,56
2014,3,4,0.717771051,5,66
2014,3,4,0.717771051,8,86
2014,3,4,0.717771051,14,118
2014,3,4,0.717771051,14,118
2014,3,4,0.717771051,14,120
2014,3,4,0.717771051,15,124
2014,3,4,0.717771051,14,126
2014,3,4,0.717771051,15,136
2014,3,4,0.717771051,27,140
2014,4,4,0.717771051,14,120
2015,1,4,0.717771051,8,72
2015,1,4,0.717771051,6,76
2015,1,4,0.717771051,5,80
2015,1,4,0.717771051,5,86
2015,1,4,0.717771051,8,90
2015,1,4,0.717771051,6,92
2015,1,4,0.717771051,8,92
2015,1,4,0.717771051,8,94
2015,1,4,0.717771051,9,94
2015,1,4,0.717771051,9,100
2015,1,4,0.717771051,8,104
2015,1,4,0.717771051,9,106
2015,1,4,0.717771051,9,108
2015,2,4,0.717771051,10,112
2015,2,4,0.717771051,11,112
2015,3,4,0.717771051,10,118
2015,4,4,0.717771051,2,38
2015,4,4,0.717771051,3,38
2015,4,4,0.717771051,2,40
2015,4,4,0.717771051,2,40
2015,4,4,0.717771051,3,44
2015,4,4,0.717771051,2,46
2015,4,4,0.717771051,3,46
2015,4,4,0.717771051,3,50
2015,4,4,0.717771051,3,52
2015,4,4,0.717771051,4,52
2015,4,4,0.717771051,3,54
2015,4,4,0.717771051,3,54
2015,4,4,0.717771051,3,56
2015,4,4,0.717771051,5,68
2015,4,4,0.717771051,6,70
2015,4,4,0.717771051,6,80
2015,4,4,0.717771051,7,80
2015,4,4,0.717771051,6,88
2015,4,4,0.717771051,8,94
2015,4,4,0.717771051,26,140
2016,2,4,0.717771051,6,76
2016,2,4,0.717771051,6,86
2016,2,4,0.717771051,6,90
2016,2,4,0.717771051,7,102
2016,3,4,0.717771051,9,94
2016,3,4,0.717771051,10,100
2016,3,4,0.717771051,9,108
2016,3,4,0.717771051,16,114
2016,3,4,0.717771051,13,116
2016,3,4,0.717771051,13,118
2016,3,4,0.717771051,14,126
2016,4,4,0.717771051,4,54
2016,4,4,0.717771051,4,58
2016,4,4,0.717771051,4,68
2017,4,4,0.717771051,29,136
